run,region,n_called,n_truth,tp,precision,recall,f1
593,GRCh38_notinsegdups,3112,1123,878,0.28213367609254497,0.7818343722172751,0.41463990554899643
593,GRCh38_segdups,187,38,28,0.1497326203208556,0.7368421052631579,0.24888888888888885
594,GRCh38_alldifficultregions,893,294,188,0.21052631578947367,0.6394557823129252,0.3167649536647009
594,GRCh38_alllowmapandsegdupregions,23,43,4,0.17391304347826086,0.09302325581395349,0.12121212121212122
594,GRCh38_notinalldifficultregions,1999,867,664,0.3321660830415208,0.7658592848904268,0.4633635729239358
594,GRCh38_notinalllowmapandsegdupregions,2869,1118,848,0.29557337051237365,0.7584973166368515,0.4253824931025834
594,GRCh38_notinsegdups,2869,1123,848,0.29557337051237365,0.755120213713268,0.42484969939879763
594,GRCh38_segdups,23,38,4,0.17391304347826086,0.10526315789473684,0.13114754098360656
595,GRCh38_alldifficultregions,346,294,232,0.6705202312138728,0.7891156462585034,0.725
595,GRCh38_alllowmapandsegdupregions,58,43,30,0.5172413793103449,0.6976744186046512,0.594059405940594
595,GRCh38_notinalldifficultregions,1032,867,711,0.688953488372093,0.8200692041522492,0.7488151658767772
595,GRCh38_notinalllowmapandsegdupregions,1320,1118,913,0.6916666666666667,0.8166368515205724,0.748974569319114
595,GRCh38_notinsegdups,1325,1123,917,0.6920754716981132,0.8165627782724845,0.7491830065359477
595,GRCh38_segdups,53,38,26,0.49056603773584906,0.6842105263157895,0.5714285714285714
596,GRCh38_alldifficultregions,249,294,212,0.8514056224899599,0.7210884353741497,0.7808471454880295
596,GRCh38_alllowmapandsegdupregions,16,43,12,0.75,0.27906976744186046,0.4067796610169491
596,GRCh38_notinalldifficultregions,824,867,696,0.8446601941747572,0.8027681660899654,0.8231815493790655
596,GRCh38_notinalllowmapandsegdupregions,1057,1118,896,0.847682119205298,0.8014311270125224,0.8239080459770115
596,GRCh38_notinsegdups,1059,1123,896,0.846081208687441,0.7978628673196795,0.8212648945921174
596,GRCh38_segdups,14,38,12,0.8571428571428571,0.3157894736842105,0.46153846153846156
597,GRCh38_alldifficultregions,981,294,242,0.24668705402650357,0.8231292517006803,0.37960784313725493
597,GRCh38_alllowmapandsegdupregions,132,43,34,0.25757575757575757,0.7906976744186046,0.3885714285714286
597,GRCh38_notinalldifficultregions,2250,867,740,0.3288888888888889,0.8535178777393311,0.47481552775104274
597,GRCh38_notinalllowmapandsegdupregions,3099,1118,948,0.3059051306873185,0.8479427549194991,0.4496087265828789
597,GRCh38_notinsegdups,3104,1123,952,0.30670103092783507,0.8477292965271594,0.45043766264490187
597,GRCh38_segdups,127,38,30,0.23622047244094488,0.7894736842105263,0.36363636363636365
598,GRCh38_alldifficultregions,382,294,214,0.5602094240837696,0.7278911564625851,0.6331360946745562
598,GRCh38_alllowmapandsegdupregions,40,43,29,0.725,0.6744186046511628,0.6987951807228916
598,GRCh38_notinalldifficultregions,1040,867,684,0.6576923076923077,0.7889273356401384,0.7173571054011537
598,GRCh38_notinalllowmapandsegdupregions,1382,1118,869,0.6287988422575976,0.7772808586762076,0.6951999999999999
598,GRCh38_notinsegdups,1386,1123,872,0.6291486291486291,0.7764915405164737,0.6950976484655241
598,GRCh38_segdups,36,38,26,0.7222222222222222,0.6842105263157895,0.7027027027027027
599,GRCh38_alldifficultregions,1247,294,229,0.18364073777064957,0.7789115646258503,0.2972096041531473
599,GRCh38_alllowmapandsegdupregions,197,43,32,0.16243654822335024,0.7441860465116279,0.26666666666666666
599,GRCh38_notinalldifficultregions,2052,867,677,0.32992202729044834,0.7808535178777394,0.4638574854402192
599,GRCh38_notinalllowmapandsegdupregions,3102,1118,874,0.28175370728562216,0.7817531305903399,0.414218009478673
599,GRCh38_notinsegdups,3112,1123,878,0.28213367609254497,0.7818343722172751,0.41463990554899643
599,GRCh38_segdups,187,38,28,0.1497326203208556,0.7368421052631579,0.24888888888888885
600,GRCh38_alldifficultregions,893,294,188,0.21052631578947367,0.6394557823129252,0.3167649536647009
600,GRCh38_alllowmapandsegdupregions,23,43,4,0.17391304347826086,0.09302325581395349,0.12121212121212122
600,GRCh38_notinalldifficultregions,1999,867,664,0.3321660830415208,0.7658592848904268,0.4633635729239358
600,GRCh38_notinalllowmapandsegdupregions,2869,1118,848,0.29557337051237365,0.7584973166368515,0.4253824931025834
600,GRCh38_notinsegdups,2869,1123,848,0.29557337051237365,0.755120213713268,0.42484969939879763
600,GRCh38_segdups,23,38,4,0.17391304347826086,0.10526315789473684,0.13114754098360656
601,GRCh38_alldifficultregions,360,294,231,0.6416666666666667,0.7857142857142857,0.7064220183486238
601,GRCh38_alllowmapandsegdupregions,62,43,30,0.4838709677419355,0.6976744186046512,0.5714285714285715
601,GRCh38_notinalldifficultregions,1040,867,711,0.6836538461538462,0.8200692041522492,0.7456738332459362
601,GRCh38_notinalllowmapandsegdupregions,1338,1118,912,0.6816143497757847,0.815742397137746,0.742671009771987
601,GRCh38_notinsegdups,1343,1123,916,0.6820551005212211,0.8156723063223509,0.7429034874290349
601,GRCh38_segdups,57,38,26,0.45614035087719296,0.6842105263157895,0.5473684210526316
