run,TestCaseNo,region,filter,n_input,n_kept,iou,precision,recall,f1
583,583,GRCh38_alldifficultregions,legacy,1290,1181,0.5813639432815665,0.729043183742591,0.7416020671834626,0.7352690008539711
583,583,GRCh38_alllowmapandsegdupregions,corrected,1290,56,0.02527379949452401,0.5357142857142857,0.025839793281653745,0.049301561216105176
583,583,GRCh38_alllowmapandsegdupregions,legacy,1290,968,0.486731843575419,0.7200413223140496,0.6003445305770887,0.6547674964772193
583,583,GRCh38_notinalldifficultregions,corrected,1290,959,0.5035460992907801,0.7403545359749739,0.611541774332472,0.669811320754717
583,583,GRCh38_notinalldifficultregions,legacy,1290,1287,0.6211920529801325,0.7288267288267288,0.8079242032730405,0.7663398692810457
583,583,GRCh38_notinalllowmapandsegdupregions,corrected,1290,1234,0.6138814016172507,0.7382495948136143,0.7846683893195521,0.7607515657620042
583,583,GRCh38_notinalllowmapandsegdupregions,legacy,1290,1290,0.6231788079470199,0.7294573643410853,0.8105081826012058,0.7678498572011424
583,583,GRCh38_notinsegdups,corrected,1290,1238,0.616576819407008,0.7390953150242326,0.7881136950904393,0.7628178407669862
583,583,GRCh38_notinsegdups,legacy,1290,1290,0.6231788079470199,0.7294573643410853,0.8105081826012058,0.7678498572011424
583,583,GRCh38_segdups,corrected,1290,52,0.02190395956192081,0.5,0.02239448751076658,0.04286892003297609
583,583,GRCh38_segdups,legacy,1290,773,0.39840925524222703,0.7128072445019404,0.47459086993970717,0.5698035160289555
584,584,GRCh38_alldifficultregions,corrected,1006,234,0.17820945945945946,0.9017094017094017,0.181739879414298,0.3025089605734767
584,584,GRCh38_alldifficultregions,legacy,1006,919,0.6573705179282868,0.8977149075081611,0.710594315245478,0.7932692307692307
584,584,GRCh38_alllowmapandsegdupregions,corrected,1006,16,0.010300429184549357,0.75,0.0103359173126615,0.020390824129141887
584,584,GRCh38_alllowmapandsegdupregions,legacy,1006,739,0.5359741309620049,0.8971583220568335,0.5710594315245479,0.6978947368421052
584,584,GRCh38_notinalldifficultregions,corrected,1006,772,0.5551086082059533,0.8937823834196891,0.5943152454780362,0.7139161924469736
584,584,GRCh38_notinalldifficultregions,legacy,1006,1003,0.7093206951026856,0.8953140578265204,0.7734711455641688,0.8299445471349353
584,584,GRCh38_notinalllowmapandsegdupregions,corrected,1006,990,0.7044374009508716,0.897979797979798,0.7657192075796727,0.8265922826592284
584,584,GRCh38_notinalllowmapandsegdupregions,legacy,1006,1006,0.7116903633491312,0.8956262425447317,0.7760551248923342,0.8315643747115828
584,584,GRCh38_notinsegdups,corrected,1006,992,0.7033227848101266,0.8961693548387096,0.7657192075796727,0.8258244310264747
584,584,GRCh38_notinsegdups,legacy,1006,1006,0.7116903633491312,0.8956262425447317,0.7760551248923342,0.8315643747115828
584,584,GRCh38_segdups,corrected,1006,14,0.010318142734307825,0.8571428571428571,0.0103359173126615,0.02042553191489362
584,584,GRCh38_segdups,legacy,1006,583,0.42950819672131146,0.8987993138936535,0.45133505598621876,0.6009174311926606
585,585,GRCh38_alldifficultregions,corrected,2209,656,0.15365079365079365,0.36890243902439024,0.20844099913867356,0.2663731425426527
585,585,GRCh38_alldifficultregions,legacy,2209,2047,0.3857451403887689,0.4362481680508061,0.7691645133505599,0.5567331670822943
585,585,GRCh38_alllowmapandsegdupregions,corrected,2209,98,0.027755102040816326,0.3469387755102041,0.029285099052540915,0.054011119936457505
585,585,GRCh38_alllowmapandsegdupregions,legacy,2209,1676,0.34073724007561434,0.4301909307875895,0.6210163652024118,0.508283397955587
585,585,GRCh38_notinalldifficultregions,corrected,2209,1553,0.37139969681657403,0.4732775273663876,0.6330749354005168,0.5416359616801768
585,585,GRCh38_notinalldifficultregions,legacy,2209,2203,0.40635451505016723,0.44121652292328645,0.8372093023255814,0.577883472057075
585,585,GRCh38_notinalllowmapandsegdupregions,corrected,2209,2111,0.40489480463718336,0.44670772145902415,0.8122308354866494,0.5764058679706601
585,585,GRCh38_notinalllowmapandsegdupregions,legacy,2209,2209,0.4082741328875888,0.4422815753734722,0.8415159345391904,0.5798219584569733
585,585,GRCh38_notinsegdups,corrected,2209,2115,0.40661227994847576,0.4477541371158392,0.8156761412575366,0.5781440781440781
